x,y
106.050282,38.445127
106.049594,38.445133
106.074726,38.486179
106.060133,38.444858
106.059903,38.44486
106.073097,38.484572
106.081341,38.453135
106.084236,38.447521
106.074633,38.449051
106.080429,38.453504
106.0447,38.487172
106.061738,38.476204
106.058692,38.503087
106.058919,38.502905
106.058241,38.503632
106.067292,38.495259
106.062249,38.510985
106.044963,38.489512
106.071721,38.469084
106.070106,38.468378
106.04191,38.484493
106.06352,38.488264
106.061464,38.488823
106.077952,38.487231
106.062257,38.480345
106.04616,38.445344
106.046389,38.445342
106.034586,38.453377
106.073336,38.46979
106.074704,38.484737
106.083109,38.448793
106.084247,38.448242
106.084021,38.448424
106.086078,38.448045
106.069434,38.484966
106.073582,38.48637
106.060329,38.489555
106.085377,38.44715
106.04828,38.465151
106.063283,38.487725
106.063515,38.487904
106.063741,38.487721
106.043056,38.484483
106.048449,38.445143
106.048222,38.445325
106.053606,38.484569
106.053637,38.486731
106.082317,38.441771
106.082543,38.441589
106.052692,38.437535
106.059153,38.440541
106.079502,38.452791
106.079739,38.45333
106.067845,38.486062
106.068511,38.484614
106.087005,38.448757
106.054117,38.440947
106.057854,38.477141
106.083929,38.442297
106.047764,38.445329
106.059324,38.452255
106.067102,38.466783
106.066867,38.466425
106.048422,38.443341
106.071492,38.484587
106.051191,38.444578
106.061963,38.444661
106.066543,38.444439
106.059113,38.453518
106.062574,38.48629
106.060073,38.487755
106.061222,38.487924
106.058484,38.48885
106.049458,38.483164
106.063523,38.488444
106.069204,38.484968
106.078148,38.454246
106.074045,38.471226
106.077989,38.489754
106.047055,38.443894
106.046779,38.440652
106.082508,38.454566
106.077445,38.453171
106.072214,38.486923
106.052685,38.436994
106.052929,38.438074
106.072423,38.50098
106.04704,38.442813
106.071553,38.488731
106.048106,38.484798
106.043517,38.484659
106.067391,38.486426
106.046777,38.440472
106.062158,38.489178
106.058418,38.484345
106.071777,38.488369
106.071081,38.487835
106.071753,38.486747
106.071268,38.484949
106.082268,38.484488
106.061699,38.489182
106.05388,38.48763
106.034815,38.453375
106.067839,38.485701
106.063003,38.484303
106.058068,38.444696
106.077875,38.466685
106.060507,38.454767
106.049365,38.445135
106.065016,38.480861
106.051258,38.433402
106.05126,38.433583
106.06477,38.464101
106.051774,38.484765
106.073099,38.484752
106.067252,38.492556
106.068743,38.484792
106.077663,38.452448
106.047644,38.484622
106.076948,38.435152
106.082503,38.454206
106.064802,38.466264
106.061593,38.481973
106.048675,38.444961
106.08656,38.449662
106.06877,38.486594
106.062421,38.491518
106.073553,38.484387
106.067386,38.486066
106.056834,38.485801
106.056253,38.445974
106.046696,38.434885
106.06228,38.466286
106.063653,38.466094
106.074949,38.470316
106.054354,38.488707
106.067842,38.485882
106.065557,38.486443
106.059158,38.487943
106.067826,38.4848
106.053866,38.486729
106.054343,38.487986
106.053877,38.48745
106.079747,38.453871
106.087024,38.450018
106.047053,38.443714
106.061963,38.491522
106.080179,38.452064
106.062542,38.484127
106.042598,38.484487
106.042827,38.484485
106.064382,38.484471
106.048894,38.444238
106.049118,38.443875
106.084689,38.447156
106.058481,38.48867
106.061905,38.487558
106.061217,38.487564
106.061675,38.48756
106.047001,38.440109
106.054523,38.48456
106.054752,38.484558
106.074014,38.484563
106.060057,38.486673
106.073797,38.469966
106.086803,38.450561
106.064072,38.463386
106.070575,38.484595
106.061694,38.488821
106.062152,38.488817
106.065276,38.467341
106.072641,38.484756
106.074272,38.471043
106.070455,38.476485
106.070671,38.475582
106.080211,38.454227
106.050164,38.484419
106.051769,38.484405
106.071044,38.485312
106.071502,38.485307
106.087496,38.450915
106.05544,38.484552
106.062584,38.487011
106.043381,38.443386
106.070839,38.486936
106.06206,38.48251
106.062513,38.482145
106.062516,38.482325
106.067613,38.485884
106.066925,38.48589
106.062136,38.487736
106.075619,38.484549
106.06632,38.444802
106.070969,38.495766
106.071278,38.48567
106.071508,38.485668
106.073186,38.444198
106.065014,38.48068
106.06146,38.457282
106.061733,38.491524
106.063126,38.461412
106.058879,38.484521
106.072406,38.484398
106.049455,38.482984
106.062366,38.487734
106.064542,38.479784
106.062403,38.490257
106.087016,38.449478
106.078359,38.452982
106.059566,38.453154
106.06616,38.48067
106.072635,38.484396
106.063504,38.487183
106.071561,38.489272
106.072529,38.492688
106.082778,38.441947
106.065478,38.481037
106.065248,38.481039
106.051196,38.444938
106.05773,38.484351
106.07814,38.453705
106.077976,38.488853
106.073504,38.481144
106.047006,38.44047
106.047024,38.441731
106.064709,38.459956
106.061655,38.439257
106.042369,38.484489
106.060515,38.455308
106.053838,38.484747
106.081875,38.442857
106.080462,38.440346
106.070828,38.486215
106.070833,38.486575
106.070836,38.486755
106.070607,38.486758
106.060744,38.455306
106.064669,38.488434
106.05865,38.484523
106.067918,38.444426
106.051883,38.444932
106.058984,38.49173
106.082505,38.454386
106.071745,38.486206
106.043973,38.484475
106.064572,38.466266
106.063502,38.487002
106.052457,38.484399
106.054293,38.484562
106.083126,38.449874
106.062886,38.507555
106.083096,38.447892
106.059664,38.491183
106.065019,38.481041
106.057503,38.484533
106.052191,38.481878
106.074787,38.444003
106.064942,38.444634
106.062619,38.489354
106.059137,38.486501
106.04283,38.484665
106.041913,38.484673
106.041683,38.484675
106.062651,38.444655
106.059216,38.444866
106.071748,38.486387
106.076956,38.435692
106.07178,38.488549
106.071548,38.488371
106.083131,38.450235
106.04067,38.446114
106.065856,38.444445
106.071953,38.469262
106.059625,38.50416
106.082891,38.449516
106.071132,38.475758
106.064787,38.480863
106.070897,38.444399
106.063112,38.444831
106.06457,38.466085
106.071281,38.48585
106.051263,38.433763
106.051739,38.43502
106.05245,38.436636
106.057672,38.449025
106.077878,38.466865
106.077185,38.466511
106.061277,38.476028
106.069471,38.502989
106.054578,38.488345
106.065958,38.466974
106.060272,38.454409
106.060774,38.488649
106.060545,38.488651
106.061923,38.488819
106.068514,38.484794
106.068285,38.484796
106.043871,38.445544
106.0441,38.445542
106.044558,38.445538
106.047532,38.445151
106.051651,38.444754
106.068835,38.444418
106.071124,38.444217
106.073871,38.444012
106.07404,38.470865
106.079507,38.453152
106.068079,38.50192
106.0528,38.444924
106.050253,38.443144
106.060081,38.503976
106.062596,38.503412
106.050167,38.4846
106.050271,38.444406
106.069511,38.474692
106.059156,38.487763
106.077187,38.43587
106.048778,38.483711
106.048775,38.483531
106.044664,38.484649
106.054067,38.484745
106.051313,38.484589
106.052689,38.484577
106.058969,38.490648
106.083797,38.448787
106.053946,38.444913
106.052927,38.437893
106.053401,38.438971
106.046865,38.446599
106.082886,38.449155
106.046792,38.441553
106.064243,38.45942
106.061876,38.438714
106.077658,38.452087
106.042957,38.445733
106.04799,38.445147
106.048907,38.445139
106.050279,38.444946
106.053029,38.444922
106.059901,38.44468
106.064713,38.444636
106.06746,38.444431
106.073361,38.486913
106.073129,38.486734
106.057509,38.484894
106.066865,38.466245
106.067797,38.467318
106.071145,38.445659
106.05914,38.486682
106.060078,38.488115
106.071529,38.48711
106.065279,38.467521
106.072409,38.484578
106.061633,38.484676
106.068972,38.48479
106.048559,38.484434
106.070503,38.433228
106.050485,38.443322
106.064326,38.480687
106.064329,38.480867
106.064558,38.480865
106.0825,38.454025
106.071049,38.501172
106.046391,38.445522
106.047769,38.44569
106.0657,38.464994
106.052001,38.484583
106.0468,38.442094
106.064171,38.485735
106.064168,38.485555
106.057678,38.449386
106.056732,38.447412
106.051771,38.484585
106.049937,38.484602
106.087499,38.451095
106.070591,38.485676
106.064969,38.477617
106.075086,38.448687
106.075078,38.448146
106.077224,38.453714
106.071049,38.485672
106.06191,38.487918
106.07788,38.467045
106.072654,38.485657
106.062293,38.467187
106.062426,38.476198
106.049226,38.482986
106.065505,38.467339
106.073719,38.44924
106.066389,38.480668
106.066912,38.484989
106.057201,38.448128
106.057912,38.449744
106.061458,38.457102
106.062276,38.481607
106.071313,38.488013
106.061735,38.476024
106.080729,38.442867
106.063488,38.486101
106.072994,38.446723
106.077651,38.467047
106.046725,38.436868
106.047245,38.441189
106.081564,38.452772
106.063288,38.488086
106.044956,38.488972
106.061449,38.487742
106.08232,38.441951
106.061827,38.466651
106.078143,38.484706
106.061274,38.475848
106.074523,38.487983
106.07475,38.487801
106.085433,38.450934
106.072457,38.487822
106.050438,38.487481
106.048817,38.486414
106.051265,38.433943
106.046954,38.484448
106.049247,38.484428
106.059667,38.491363
106.04512,38.484464
106.074243,38.484561
106.060513,38.486489
106.082541,38.441408
106.082538,38.441228
106.082535,38.441048
106.061824,38.466471
106.060987,38.487566
106.064341,38.466087
106.084061,38.451127
106.065049,38.467523
106.065508,38.467519
106.067599,38.484983
106.067615,38.486064
106.07452,38.487803
106.074526,38.488164
106.048783,38.484071
106.073727,38.44978
106.072225,38.487644
106.063402,38.464654
106.048546,38.483533
106.042498,38.445737
106.042728,38.445735
106.074502,38.486542
106.074728,38.486359
106.078569,38.451719
106.078229,38.490473
106.083015,38.442486
106.083341,38.448971
106.091644,38.467639
106.082781,38.442127
106.062533,38.467906
106.064103,38.465549
106.074752,38.487981
106.048551,38.483893
106.051545,38.484767
106.051316,38.484769
106.064181,38.486456
106.064408,38.486273
106.064405,38.486093
106.071425,38.480081
106.047874,38.48462
106.059135,38.486321
106.071041,38.485131
106.070815,38.485314
106.058254,38.488852
106.048549,38.483713
106.074475,38.484739
106.077419,38.466869
106.07082,38.485674
106.069436,38.485146
106.048446,38.444963
106.061285,38.476569
106.046766,38.439751
106.070209,38.490907
106.083007,38.441945
106.060758,38.487568
106.077747,38.488855
106.067381,38.485706
106.06761,38.485703
106.063176,38.464836
106.071993,38.487466
106.047972,38.443886
106.081582,38.484674
106.078904,38.443425
106.058486,38.489031
106.049231,38.483346
106.08048,38.456928
106.078107,38.466863
106.062155,38.488997
106.067284,38.494718
106.060763,38.487928
106.074702,38.484557
106.065721,38.466435
106.083929,38.457617
106.083702,38.457799
106.071766,38.487648
106.050719,38.443681
106.050717,38.443501
106.048029,38.44785
106.083379,38.451494
106.046269,38.484634
106.061596,38.482153
106.058742,38.490831
106.058905,38.486323
106.076371,38.488868
106.074936,38.484916
106.066005,38.485718
106.078602,38.484702
106.060995,38.488107
106.084382,38.457252
106.084379,38.457072
106.080214,38.454407
106.079979,38.454049
106.074574,38.445087
106.06357,38.444827
106.07374,38.450682
106.068047,38.484258
106.067359,38.484264
106.067128,38.484086
106.058689,38.487226
106.06255,38.484668
106.063059,38.488088
106.063731,38.487
106.075389,38.484551
106.062168,38.489898
106.054117,38.488169
106.074428,38.450675
106.072873,38.500435
106.062606,38.488453
106.063661,38.466634
106.054979,38.484376
106.047412,38.452722
106.083357,38.450052
106.060028,38.484691
106.0766,38.488865
106.049249,38.484608
106.046957,38.484628
106.059662,38.491002
106.083794,38.448606
106.062147,38.488457
106.074884,38.450491
106.078121,38.452444
106.06395,38.486277
106.051497,38.434121
106.056964,38.44759
106.061932,38.458179
106.060711,38.484324
106.061514,38.476567
106.076961,38.466873
106.051425,38.444936
106.07204,38.444209
106.078901,38.443244
106.061942,38.490081
106.072182,38.484761
106.051542,38.484587
106.079956,38.437107
106.058926,38.487765
106.071953,38.484763
106.076374,38.489048
106.068311,38.502099
106.074488,38.47014
106.060588,38.444673
106.046982,38.438848
106.079089,38.455859
106.061939,38.4899
106.074026,38.469964
106.065246,38.480859
106.06479,38.481043
106.06007,38.487574
106.048554,38.484073
106.048788,38.484432
106.079522,38.484873
106.075081,38.448326
106.044661,38.484469
106.056412,38.504009
106.062115,38.486294
106.052924,38.437713
106.053164,38.438432
106.056492,38.446693
106.080276,38.443232
106.066826,38.494722
106.061691,38.488641
106.06577,38.48536
106.062304,38.467908
106.070972,38.449445
106.063879,38.465911
106.084155,38.457435
106.067823,38.48462
106.044205,38.484653
106.056495,38.446873
106.054602,38.442745
106.06259,38.487371
106.082354,38.459614
106.078044,38.447218
106.062774,38.484306
106.054351,38.441305
106.05481,38.441301
106.055039,38.441299
106.061451,38.487922
106.056584,38.484362
106.070823,38.485854
106.084614,38.44211
106.06439,38.485012
106.06416,38.485014
106.071273,38.48531
106.07127,38.485129
106.059891,38.491
106.064109,38.465909
106.064106,38.465729
106.055784,38.445257
106.057793,38.488676
106.057516,38.485435
106.062367,38.503414
106.048288,38.465692
106.066596,38.494724
106.063736,38.487361
106.062222,38.509183
106.056722,38.43101
106.048556,38.484253
106.048327,38.484256
106.047181,38.484266
106.060267,38.454049
106.082853,38.446993
106.075384,38.43787
106.080468,38.486847
106.043515,38.484479
106.064395,38.485372
106.064624,38.48537
106.064314,38.495466
106.059807,38.485234
106.065171,38.444632
106.046774,38.440292
106.046712,38.435966
106.084617,38.457611
106.0868,38.450381
106.047386,38.45092
106.042142,38.484671
106.084838,38.457068
106.053938,38.444373
106.076958,38.435873
106.062451,38.509181
106.080882,38.453139
106.061715,38.490263
106.044432,38.484471
106.041486,38.439077
106.068999,38.486592
106.053152,38.484933
106.062561,38.485389
106.073787,38.484746
106.073329,38.48475
106.058689,38.502907
106.047123,38.448579
106.04848,38.447306
106.055664,38.48419
106.054749,38.484378
106.055666,38.48437
106.063733,38.487181
106.062225,38.509363
106.06464,38.486451
106.07427,38.486364
106.074504,38.486722
106.062803,38.486288
106.081124,38.484678
106.057277,38.484716
106.055442,38.484732
106.048562,38.484614
106.062387,38.489175
106.064632,38.485911
106.047251,38.441549
106.062313,38.484129
106.069658,38.484603
106.063117,38.492053
106.063114,38.491872
106.062885,38.491874
106.068079,38.48642
106.053861,38.486369
106.04901,38.483889
106.083368,38.450773
106.071985,38.486925
106.046738,38.485351
106.058745,38.491011
106.05291,38.484034
106.076368,38.488687
106.077458,38.484892
106.057506,38.484714
106.069978,38.475228
106.070207,38.475226
106.079755,38.454411
106.046709,38.435786
106.074038,38.486185
106.062637,38.490615
106.062635,38.490435
106.078197,38.48831
106.064885,38.487531
106.072196,38.485662
106.070847,38.487476
106.075912,38.488872
106.047826,38.449655
106.053163,38.485654
106.063291,38.488266
106.081185,38.442683
106.080411,38.452242
106.070729,38.448546
106.063658,38.466454
106.063656,38.466274
106.061936,38.48972
106.061704,38.489542
106.089999,38.46495
106.071582,38.444213
106.080437,38.454044
106.079515,38.453693
106.053896,38.441489
106.061949,38.490621
106.047404,38.452182
106.059348,38.485238
106.047347,38.448217
106.054338,38.487626
106.074697,38.437876
106.074238,38.43788
106.0473,38.444973
106.053144,38.484393
106.056615,38.486524
106.075582,38.451205
106.075073,38.447786
106.079731,38.452789
106.079271,38.437293
106.077667,38.437308
106.07561,38.437687
106.06284,38.488811
106.062339,38.485932
106.057733,38.484531
106.082098,38.457814
106.052302,38.442225
106.049046,38.486412
106.073568,38.469968
106.06162,38.436914
106.048087,38.483537
106.047855,38.483359
106.048085,38.483357
106.079742,38.45351
106.083878,38.484833
106.075952,38.491575
106.074272,38.486544
106.034818,38.453555
106.034589,38.453557
106.044203,38.484473
106.075163,38.484733
106.047761,38.445149
106.067,38.475436
106.067621,38.486424
106.079968,38.453328
106.065802,38.487522
106.074646,38.449952
106.065539,38.485182
106.076182,38.491573
106.063739,38.487541
106.05024,38.442243
106.058144,38.449922
106.083554,38.447888
106.061731,38.491344
106.048314,38.483354
106.048319,38.483715
106.070274,38.43323
106.061209,38.487023
106.061282,38.476389
106.079281,38.453334
106.077872,38.466504
106.064311,38.495286
106.078798,38.451717
106.063976,38.48808
106.063973,38.487899
106.054583,38.488705
106.079734,38.45297
106.079963,38.452967
106.050482,38.443142
106.072254,38.489626
106.075115,38.450669
106.079046,38.452976
106.064184,38.486636
106.080049,38.458734
106.0642,38.487717
106.064429,38.487715
106.063744,38.487901
106.06215,38.488637
106.077987,38.443433
106.078475,38.491552
106.079283,38.453514
106.060031,38.484871
106.073345,38.485831
106.060033,38.485051
106.074878,38.45013
106.075107,38.450128
106.064823,38.467705
106.076345,38.471745
106.074042,38.471046
106.063286,38.487906
106.085199,38.450576
106.085196,38.450396
106.059575,38.485055
106.067607,38.485523
106.053155,38.485113
106.066318,38.429121
106.066086,38.428943
106.066089,38.429123
106.073155,38.488537
106.07811,38.467043
106.078361,38.453162
106.054755,38.484739
106.067837,38.485521
106.080206,38.453866
106.064869,38.486449
106.068775,38.486954
106.071798,38.489811
106.077185,38.43569
106.077,38.484897
106.04859,38.486596
106.084962,38.450037
106.084945,38.448956
106.084943,38.448776
106.046975,38.438307
106.047618,38.451098
106.060502,38.485768
106.083123,38.449694
106.078727,38.431531
106.061865,38.437993
106.076348,38.471926
106.061688,38.488461
106.066909,38.484809
106.08315,38.451496
106.074846,38.447968
106.061863,38.437813
106.061634,38.437815
106.061407,38.437997
106.079471,38.435309
106.061229,38.457104
106.069874,38.4682
106.085652,38.450211
106.072233,38.488185
106.047308,38.445514
106.071737,38.485666
106.079971,38.453508
106.074873,38.44977
106.062558,38.485209
106.077002,38.454256
106.086798,38.450201
106.079953,38.436926
106.083336,38.448611
106.073967,38.450499
106.07451,38.487082
106.04809,38.483717
106.079955,38.452427
106.077992,38.489934
106.070585,38.485316
106.083891,38.439774
106.075683,38.488874
106.057738,38.484892
106.073585,38.48655
106.065325,38.486265
106.046717,38.436327
106.047488,38.442088
106.050961,38.44458
106.07595,38.491395
106.066213,38.484274
106.063462,38.484299
106.064608,38.484289
106.080895,38.48468
106.046923,38.434703
106.076295,38.437501
106.076524,38.437499
106.080228,38.439988
106.073738,38.450501
106.07589,38.47193
106.076488,38.450476
106.070849,38.487656
106.075097,38.449407
106.075099,38.449588
106.071308,38.487652
106.071319,38.488373
106.086347,38.450746
106.080669,38.454223
106.070913,38.476481
106.063877,38.465731
106.075915,38.489052
106.075918,38.489232
106.056589,38.484722
106.084517,38.450943
106.086563,38.449842
106.063842,38.494569
106.077074,38.443622
106.059567,38.484515
106.045185,38.473109
106.046951,38.484268
106.050487,38.443503
106.069426,38.484425
106.074193,38.450317
106.04581,38.484638
106.07996,38.452787
106.078817,38.452978
106.062404,38.459076
106.056631,38.487605
106.05292,38.484755
106.052691,38.484757
106.052462,38.484759
106.082344,38.458893
106.076179,38.491393
106.071729,38.485125
106.06922,38.486049
106.068532,38.486056
106.084711,38.448598
106.061915,38.488279
106.062144,38.488276
106.062139,38.487916
106.061912,38.488098
106.058513,38.490833
106.071756,38.486927
106.079278,38.453154
106.076343,38.471565
106.080653,38.453141
106.063963,38.487179
106.064163,38.485194
106.063934,38.485196
106.063704,38.485198
106.062785,38.485026
106.061227,38.488285
106.079975,38.484509
106.046795,38.441733
106.056362,38.484904
106.047189,38.484806
106.062827,38.48791
106.063056,38.487908
106.062824,38.48773
106.084732,38.45004
106.056425,38.50491
106.079286,38.453695
106.062681,38.509179
106.067151,38.485708
106.062142,38.488096
106.062181,38.490799
106.071988,38.487105
106.069895,38.485142
106.061857,38.484314
106.056626,38.487245
106.079289,38.453875
106.079241,38.435311
106.076389,38.443808
106.078221,38.489932
106.060755,38.487388
106.056823,38.48508
106.055901,38.484728
106.054291,38.484382
106.065552,38.486083
106.071742,38.486026
106.071513,38.486028
106.062179,38.490619
106.078472,38.491371
106.058755,38.491732
106.074984,38.441839
106.072433,38.4862
106.085903,38.451651
106.065047,38.467343
106.072481,38.489444
106.084522,38.451303
106.054062,38.484384
106.071047,38.485492
106.062653,38.444835
106.061003,38.488647
106.061696,38.489001
106.072697,38.488541
106.07175,38.486567
106.06095,38.485043
106.065435,38.478153
106.075102,38.449768
106.074499,38.486361
106.079244,38.435491
106.079473,38.435489
106.089419,38.456845
106.063874,38.465551
106.076144,38.48905
106.081585,38.484854
106.056618,38.486704
106.071276,38.48549
106.063225,38.483761
106.063203,38.482319
106.041095,38.443767
106.076489,38.435156
106.056196,38.504912
106.077914,38.484708
106.061724,38.506484
106.070121,38.48496
106.070353,38.485138
106.073724,38.4496
106.074199,38.450677
106.075345,38.450667
106.075574,38.450665
106.075803,38.450663
106.076032,38.450661
106.076261,38.450658
106.074886,38.450671
106.048564,38.484794
106.047413,38.484444
106.045808,38.484458
106.064176,38.486095
106.069892,38.484962
106.066248,38.486617
106.070569,38.484235
106.063718,38.486099
106.040639,38.443951
106.04041,38.443953
106.062616,38.489173
106.064335,38.465727
106.064338,38.465907
106.068082,38.4866
106.050557,38.432508
106.062742,38.482143
106.062748,38.482503
106.046714,38.436147
106.084972,38.450758
106.047238,38.440648
106.05131,38.484409
106.064825,38.467885
106.070124,38.48514
106.078146,38.454066
106.075806,38.450843
106.075808,38.451023
106.075576,38.450845
106.078377,38.454244
106.077447,38.453351
106.079516,38.438372
106.067373,38.485165
106.077307,38.490121
106.058855,38.482899
106.082522,38.440147
106.065044,38.467162
106.062505,38.481604
106.062745,38.482323
106.064619,38.48501
106.061593,38.466293
106.050393,38.484417
106.051998,38.484403
106.086328,38.449484
106.078219,38.489752
106.062811,38.486829
106.068077,38.48624
106.072017,38.489088
106.065055,38.467883
106.064828,38.468066
106.069897,38.485322
106.074191,38.450137
106.066473,38.501935
106.078451,38.48993
106.065628,38.428947
106.065402,38.429129
106.050323,38.432149
106.077312,38.490481
106.064195,38.487357
106.062569,38.48593
106.067159,38.486248
106.062737,38.481783
106.048035,38.448211
106.06288,38.491514
106.072473,38.488903
106.046618,38.44534
106.055539,38.444178
106.060516,38.486669
106.076029,38.45048
106.0758,38.450482
106.075811,38.451203
106.077456,38.484712
106.046498,38.484632
106.079035,38.452255
106.048317,38.483535
106.078448,38.48975
106.084239,38.447701
106.077309,38.490301
106.077539,38.490299
106.078138,38.453525
106.078364,38.453343
106.062814,38.487009
106.062969,38.481961
106.06251,38.481965
106.050477,38.442782
106.078108,38.451543
106.062875,38.491154
106.067162,38.486428
106.061457,38.488283
106.047527,38.444791
106.06351,38.487543
106.072249,38.489266
106.072252,38.489446
106.0802,38.453506
106.06304,38.486826
106.067157,38.486068
106.066933,38.486431
106.066928,38.48607
106.061454,38.488102
106.049223,38.482806
106.072484,38.489624
106.078151,38.485246
106.055058,38.489782
106.07975,38.454051
106.077925,38.485429
106.07287,38.484754
106.082352,38.459434
106.056188,38.488691
106.062263,38.480705
106.077884,38.451905
106.050599,38.482793
106.050604,38.483154
106.054984,38.484736
106.079247,38.435671
106.062889,38.476554
106.061462,38.488643
106.06713,38.484266
106.06274,38.481963
106.080208,38.454047
106.050042,38.444408
106.082333,38.458172
106.061681,38.48792
106.075926,38.489773
106.079044,38.452796
106.079526,38.454413
106.079041,38.452615
106.068306,38.486238
106.062265,38.480886
106.062039,38.481068
106.083365,38.450593
106.075342,38.450487
106.060779,38.48901
106.057717,38.48345
106.075113,38.450489
106.06276,38.467724
106.080181,38.452244
106.080225,38.439808
106.062197,38.491881
106.070681,38.476303
106.052003,38.484763
106.07708,38.490303
106.061243,38.489366
106.050732,38.444582
106.051742,38.4352
106.080432,38.453684
106.079952,38.452247
106.050503,38.444584
106.086768,38.448218
106.076155,38.489771
106.075381,38.437689
106.061828,38.482332
106.072934,38.489079
106.079984,38.454409
106.084708,38.448418
106.077682,38.48453
106.069444,38.485687
106.076994,38.453716
106.062411,38.490797
106.07531,38.448324
106.062757,38.467544
106.068764,38.486234
106.041915,38.484853
106.041457,38.484858
106.067389,38.486246
106.06266,38.476556
106.078834,38.48488
106.050562,38.432868
106.043059,38.484663
106.071284,38.48603
106.071052,38.485852
106.071286,38.486211
106.064872,38.48663
106.043186,38.445731
106.061683,38.4881
106.089988,38.464229
106.079275,38.452974
106.080197,38.453326
106.080203,38.453686
106.080424,38.453143
106.08065,38.452961
106.080877,38.452779
106.067394,38.486607
106.043976,38.484655
106.065109,38.487168
106.064651,38.487172
106.075534,38.447962
106.064427,38.487535
106.064417,38.502494
106.061453,38.456741
106.074844,38.447788
106.074849,38.448148
106.079511,38.438012
106.064637,38.486271
106.05958,38.485416
106.060766,38.488109
106.075222,38.488698
106.077655,38.451907
106.07062,38.487659
106.081106,38.452777
106.06785,38.486422
106.076618,38.443806
106.054525,38.484741
106.051154,38.442055
106.053667,38.441491
106.071428,38.480262
106.06396,38.486998
106.076309,38.484723
106.060819,38.491713
106.064085,38.495468
106.060998,38.488287
106.058971,38.490828
106.071566,38.489633
106.083371,38.450953
106.066935,38.486611
106.048814,38.486234
106.075297,38.447423
106.062525,38.467366
106.069519,38.475232
106.067229,38.475433
106.050854,38.484593
106.062892,38.476735
106.064653,38.487352
106.083578,38.44951
106.061363,38.466295
106.075923,38.489593
106.064659,38.487713
106.063512,38.487723
106.068522,38.485335
106.067623,38.486605
106.059209,38.491367
106.077229,38.484894
106.06853,38.485875
106.068524,38.485515
106.055898,38.484548
106.071718,38.484404
106.07672,38.450654
106.077425,38.46723
106.085663,38.450932
106.051084,38.484591
106.04729,38.444252
106.064174,38.485915
106.066698,38.486072
106.05574,38.505096
106.062137,38.503416
106.077189,38.451371
106.05894,38.488666
106.076264,38.450839
106.063957,38.486818
106.079726,38.452429
106.073819,38.486908
106.077195,38.467232
106.059804,38.485053
106.064635,38.486091
106.062518,38.482506
106.055055,38.489602
106.075696,38.489775
106.063715,38.485919
106.067397,38.486787
106.071788,38.48909
106.083147,38.451316
106.060275,38.454589
106.066029,38.48734
106.084746,38.450941
106.081127,38.484859
106.080665,38.484683
106.047766,38.44551
106.046714,38.483729
106.064411,38.486454
106.061974,38.507924
106.074526,38.441843
106.065096,38.486267
106.058916,38.440002
106.060734,38.485946
106.06022,38.466485
106.041165,38.448633
106.042139,38.484491
106.072676,38.487099
106.054528,38.484921
106.063201,38.482139
106.046996,38.439749
106.062201,38.507741
106.06488,38.48717
106.078701,38.491369
106.058687,38.440004
106.069466,38.487128
106.049133,38.444957
106.049363,38.444955
106.077713,38.471192
106.076992,38.453536
106.059348,38.438196
106.079993,38.43963
106.067165,38.486609
106.064192,38.487176
106.074188,38.449957
106.065636,38.429488
106.068988,38.485871
106.078426,38.488308
106.050169,38.48478
106.084031,38.449145
106.072716,38.489802
106.059456,38.492626
106.071065,38.486753
106.05391,38.505473
106.05414,38.505471
106.079758,38.454591
106.076567,38.471203
106.047993,38.445327
106.077417,38.466689
106.06556,38.486623
106.049711,38.484784
106.050029,38.443507
106.07271,38.489442
106.062195,38.4917
106.058711,38.504349
106.077685,38.48471
106.075691,38.489414
106.057501,38.484353
106.058531,38.492094
106.046688,38.481927
106.069215,38.485689
106.071055,38.486032
106.069674,38.485685
106.058241,38.487951
106.048335,38.484796
106.046717,38.483909
106.078143,38.453885
106.053258,38.44492
106.083791,38.448426
106.048543,38.483352
106.067693,38.47579
106.083454,38.45654
106.063972,38.472219
106.064667,38.488254
106.061367,38.482155
106.060679,38.482162
106.060911,38.48234
106.062972,38.482141
106.063206,38.482499
106.063233,38.484301
106.059234,38.430447
106.078292,38.448477
106.060256,38.437647
106.060472,38.436744
106.061248,38.489726
106.058515,38.491013
106.05491,38.432468
106.061009,38.426466
106.046897,38.448762
106.046798,38.441914
106.075694,38.489595
106.080207,38.484687
106.081751,38.449887
106.047482,38.441727
106.043626,38.444465
106.0628,38.486108
106.062806,38.486468
106.058695,38.487587
106.074758,38.442021
106.068293,38.485337
106.062427,38.491879
106.047542,38.445872
106.062562,38.501069
106.050907,38.488198
106.059414,38.505424
106.072708,38.489262
106.07223,38.488004
106.045578,38.48446
106.064301,38.494565
106.06192,38.488639
106.065898,38.49401
106.074388,38.447972
106.054299,38.484923
106.054303,38.500964
106.066417,38.46697
106.059904,38.491901
106.067141,38.484987
106.066472,38.486255
106.071129,38.475578
106.0709,38.47558
106.062405,38.490437
106.043623,38.444285
106.077979,38.489033
106.081577,38.484314
106.064474,38.459598
106.063728,38.48682
106.062523,38.467185
106.080216,38.454587
106.068767,38.486414
106.070668,38.475402
106.070439,38.475404
106.074407,38.449234
106.063707,38.485378
106.063472,38.48502
106.075075,38.447966
106.08885,38.464781
106.071761,38.487288
106.068772,38.486774
106.066938,38.486791
106.070212,38.475586
106.070897,38.4754
106.053227,38.50584
106.076536,38.48454
